imdb_id,file_id,language,from_trusted,ai_translated,machine_translated
tt0101279,4046074.0,en,False,False,False
tt6359554,1207238.0,en,False,False,False
tt5068280,3107995.0,en,False,False,False
tt3681414,1068873.0,en,False,False,False
tt3034728,1082647.0,en,False,False,False
tt0084667,3299286.0,en,False,False,False
tt7998242,5206354.0,en,False,False,False
tt0054910,4408270.0,en,False,False,False
tt5902484,1206247.0,en,False,False,False
tt7177642,6895130.0,en,False,False,False
tt6010630,1202665.0,en,False,False,False
tt0156079,5357174.0,en,False,False,False
tt0186848,4929042.0,en,False,False,False
tt0057277,493508.0,en,False,False,False
tt10280276,6866260.0,en,False,False,False
tt6791638,4724027.0,en,False,False,False
tt2265194,3936605.0,en,False,False,False
tt0281913,5040446.0,en,False,False,False
tt6114940,1176462.0,en,False,False,False
tt4930000,569573.0,en,False,False,False
tt1120897,3810576.0,en,True,False,False
tt8042132,5195586.0,en,False,False,False
tt13989310,6953193.0,en,False,False,False
tt6941654,1212656.0,en,False,False,False
tt1214961,94499.0,en,False,False,False
tt8472964,6925812.0,en,False,False,False
tt1182884,119648.0,en,False,False,False
tt12381488,6962125.0,en,False,False,False
tt0032226,7653367.0,en,False,False,False
tt6092606,4805258.0,en,False,False,False
tt1815633,895311.0,en,False,False,False
tt11235142,5225224.0,en,False,False,False
tt4613552,7494976.0,en,False,False,False
tt0986329,899220.0,en,False,False,False
tt10183682,5031802.0,en,False,False,False
tt8914492,5016392.0,en,False,False,False
tt3836958,1115840.0,en,False,False,False
tt5542802,1208236.0,en,False,False,False
tt9230856,4940366.0,en,False,False,False
tt11779616,7019001.0,en,False,False,False
tt2762334,1067343.0,en,False,False,False
tt1369669,4263407.0,en,True,False,False
tt11351822,7232381.0,en,False,False,False
tt9877846,5029231.0,en,False,False,False
tt3440256,1438391.0,en,False,False,False
tt2232524,915409.0,en,False,False,False
tt0162480,4369550.0,en,False,False,False
tt0109134,3917444.0,en,False,False,False
tt1606301,921707.0,en,False,False,False
tt6244876,1203309.0,en,False,False,False
tt6914500,7086468.0,en,False,False,False
tt10541028,7193818.0,en,False,False,False
tt6409416,5284099.0,en,False,False,False
tt12794338,7387036.0,en,False,False,False
tt0244949,1114616.0,en,False,False,False
tt9052936,5031803.0,en,False,False,False
tt5597202,1232067.0,en,False,False,False
tt0155334,7164051.0,en,False,False,False
tt0214915,784079.0,en,False,False,False
tt0390614,4143520.0,en,False,False,False
tt1607568,758957.0,en,False,False,False
tt6400696,1200841.0,en,False,False,False
tt11355212,7163270.0,en,False,False,False
tt12642180,7758057.0,en,False,False,False
tt7412738,4746839.0,en,False,False,False
tt8108202,4750841.0,en,False,False,False
tt9558612,7010980.0,en,True,False,False
tt0177486,7198587.0,en,False,False,False
tt4886606,3538132.0,en,False,False,False
tt0421277,7263585.0,en,False,False,False
tt2203308,974479.0,en,False,False,False
tt3565264,1060556.0,en,False,False,False
tt0285993,7441318.0,en,False,False,False
tt7884228,4812983.0,en,False,False,False
tt1916728,816828.0,en,False,False,False
tt1851988,826288.0,en,False,False,False
tt2433542,4259017.0,en,False,False,False
tt3148268,7210252.0,en,False,False,False
tt0214665,157782.0,en,False,False,False
tt8011324,5053733.0,en,False,False,False
tt9174420,7621297.0,en,False,False,False
tt5162476,156227.0,en,False,False,False
tt0274019,933724.0,en,False,False,False
tt1014672,3796867.0,en,True,False,False
tt8066574,4556221.0,en,False,False,False
tt0029436,7196057.0,en,False,False,False
tt10468636,5366891.0,en,False,False,False
tt8665634,5224781.0,en,False,False,True
tt0947037,751661.0,en,False,False,False
tt1093370,3784051.0,en,True,False,False
tt3368222,3302045.0,en,False,False,False
tt0155759,7348497.0,en,False,False,False
tt9905796,5051637.0,en,False,False,False
tt10834986,7194849.0,en,False,False,False
tt0259571,7215631.0,en,False,False,False
tt0139466,7199801.0,en,False,False,False
tt0147843,7211499.0,en,False,False,False
tt10976066,5294302.0,en,True,False,False
tt11640108,7090793.0,en,False,False,False
tt7088050,1234534.0,en,False,False,False
tt0234174,7069955.0,en,False,False,False
tt0995827,3927600.0,en,False,False,False
tt0266858,7196036.0,en,False,False,False
tt0374848,3965987.0,en,False,False,False
tt0290213,5081874.0,en,False,False,False
tt6346952,1246842.0,en,False,False,False
tt8665546,4891663.0,en,False,False,False
tt9537292,5367099.0,en,False,False,False
tt1428459,770033.0,en,False,False,False
tt0477857,767290.0,en,False,False,False
tt10560634,5019184.0,en,False,False,False
tt0350813,7198737.0,en,False,False,False
tt0091601,5363276.0,en,False,False,False
tt1754332,780488.0,en,False,False,False
tt4979082,2827972.0,en,False,False,False
tt2292625,925859.0,en,False,False,False
tt3483646,1064944.0,en,False,False,False
tt0105315,4728129.0,en,False,False,False
tt2798170,1042859.0,en,True,False,False
tt7838252,4811203.0,en,False,False,False
tt0049549,7213448.0,en,False,False,False
tt8202612,4726042.0,en,False,False,False
tt0476550,124374.0,en,False,False,False
tt5352846,1205011.0,en,False,False,False
tt3017412,1102811.0,en,False,False,False
tt1708453,778309.0,en,False,False,False
tt7323718,7207607.0,en,False,False,False
tt4442758,4008677.0,en,False,False,False
tt0357905,96098.0,en,False,False,False
tt7760084,4748806.0,en,False,False,False
tt6567396,5067157.0,en,False,False,False
tt0488906,3814772.0,en,False,False,False
tt2949246,1013566.0,en,False,False,False
tt0423313,1144199.0,en,False,False,False
tt4678200,5254877.0,en,False,False,False
tt3835608,1102134.0,en,False,False,False
tt0255044,4329893.0,en,False,False,False
tt3962984,1246553.0,en,False,False,False
tt8142712,4906527.0,en,False,False,False
tt6705612,7755245.0,en,False,False,False
tt2112124,4550242.0,en,False,False,False
tt10300380,5204468.0,en,False,False,False
tt3886444,1123202.0,en,False,False,False
tt4901338,3774976.0,en,False,False,False
tt5501124,5259930.0,en,False,False,False
tt1606183,5059936.0,en,False,False,False
tt8024556,5224986.0,en,False,False,True
tt1980986,881451.0,en,False,False,False
tt2211141,907088.0,en,False,False,False
tt0431619,4578258.0,en,False,False,False
tt0455829,4642277.0,en,False,False,False
tt0333482,645077.0,en,False,False,False
tt0232252,5193940.0,en,False,False,False
tt3822396,1079287.0,en,False,False,False
tt12969078,6941997.0,en,False,False,False
tt1606306,4368775.0,en,False,False,False
tt0255097,822852.0,en,False,False,False
tt2327239,928112.0,en,False,False,False
tt3103326,1081863.0,en,False,False,False
tt8998738,5017704.0,en,False,False,False
tt0246687,37444.0,en,False,False,False
tt5183328,3537840.0,en,False,False,False
tt2218988,922822.0,en,False,False,False
tt10755608,6700434.0,en,False,False,False
tt0056436,4255111.0,en,False,False,False
tt0409848,1081045.0,en,False,False,False
tt0157917,7159048.0,en,False,False,False
tt0137362,778144.0,en,False,False,False
tt5050564,7512098.0,en,False,False,False
tt0443594,3159635.0,en,False,False,False
tt8529070,4925808.0,en,False,False,False
tt1808221,788914.0,en,False,False,False
tt10081210,5195447.0,en,False,False,False
tt8785134,4962844.0,en,False,False,False
tt7557024,3643362.0,en,False,False,False
tt2416294,1004352.0,en,False,False,False
tt0287152,1230731.0,en,False,False,False
tt2166214,937317.0,en,False,False,False
tt0109116,4369433.0,en,False,False,False
tt7892050,4747201.0,en,False,False,False
tt0195231,1456654.0,en,False,False,False
tt8426772,7100068.0,en,False,False,False
tt0456144,3708390.0,en,False,False,False
tt0082314,4344863.0,en,False,False,False
tt0255212,4257301.0,en,False,False,False
tt2780206,800227.0,en,False,False,False
tt8090138,6935949.0,en,True,False,False
tt1874615,4329596.0,en,False,False,False
tt0075653,2910407.0,en,False,False,False
tt0175423,2858672.0,en,False,False,False
tt1363363,837257.0,en,False,False,False
tt3531604,1062033.0,en,False,False,False
tt11469744,5204394.0,en,False,False,False
tt4363024,5035543.0,en,False,False,False
tt2244697,957780.0,en,False,False,False
tt1077248,3786012.0,en,False,False,False
tt8042234,4762192.0,en,False,False,False
tt0097409,3701159.0,en,False,False,False
tt4262516,1415913.0,en,False,False,True
tt8144834,5103048.0,en,False,False,False
tt5717002,3530360.0,en,False,False,False
tt10505592,7204865.0,en,False,False,False
tt11064472,7020718.0,en,False,False,False
tt1266583,4316735.0,en,False,False,False
tt7526836,4778707.0,en,False,False,False
tt6967980,1226122.0,en,False,False,False
tt2609468,4550017.0,en,False,False,False
tt0412393,4408763.0,en,False,False,False
tt0461936,3745055.0,en,False,False,False
tt0432637,3700328.0,en,False,False,False
tt6878378,1206090.0,en,False,False,False
tt10084190,5031561.0,en,False,False,False
tt11273898,5288328.0,en,False,False,False
tt8938900,5085941.0,en,False,False,False
tt1020978,3977772.0,en,False,False,False
tt1236441,70502.0,en,False,False,False
tt4183448,4014204.0,en,False,False,False
tt2073138,907264.0,en,False,False,False
tt7618184,4744905.0,en,False,False,False
tt5320514,5302950.0,en,False,False,False
tt6537508,5056346.0,en,False,False,True
tt1582466,3403141.0,en,False,False,False
tt0444820,3589807.0,en,False,False,False
tt6108090,1226280.0,en,False,False,False
tt5147626,6908892.0,en,False,False,False
tt8852364,6776507.0,en,False,False,False
tt12393526,5279163.0,en,True,False,False
tt0054073,5065008.0,en,False,False,False
tt0027256,7210951.0,en,False,False,False
tt0207415,7023812.0,en,False,False,False
tt5337722,1167338.0,en,False,False,False
tt3531852,1067622.0,en,False,False,False
tt1706317,885110.0,en,False,False,False
tt1400365,87540.0,en,True,False,False
tt0808164,4190962.0,en,False,False,False
tt2742164,6927161.0,en,False,False,False
tt0234658,4317855.0,en,False,False,False
tt5548032,1178428.0,en,False,False,False
tt0095440,867278.0,en,False,False,False
tt1618430,4539936.0,en,False,False,False
tt0038302,7208110.0,en,False,False,False
tt0140090,699292.0,en,False,False,False
tt0130350,680826.0,en,False,False,False
tt0392950,2907317.0,en,False,False,False
tt1579903,753347.0,en,False,False,False
tt0920464,4530085.0,en,True,False,False
tt0216817,4642479.0,en,False,False,False
tt5725976,7378392.0,en,True,False,False
tt12851324,6756088.0,en,False,False,False
tt0093949,4599599.0,en,False,False,False
tt4658786,6928626.0,en,False,False,False
tt9537054,7190061.0,en,False,False,False
tt2956300,996152.0,en,False,False,False
tt10127628,4938354.0,en,False,False,False
tt11023720,6538210.0,en,False,False,False
tt8983180,5201598.0,en,False,False,False
tt13298992,6804533.0,en,False,False,False
tt0051348,7704027.0,en,False,False,False
tt0080447,4742749.0,en,False,False,False
tt4930814,4234322.0,en,False,False,False
tt0215713,7188899.0,en,False,False,False
tt6126312,1175471.0,en,False,False,False
tt1522329,140582.0,en,False,False,False
tt6861726,1226295.0,en,False,False,False
tt4448310,4041075.0,en,False,False,False
tt0415003,672058.0,en,False,False,False
tt4888834,1839183.0,en,False,False,True
tt9389852,4926290.0,en,False,False,False
tt0369637,655376.0,en,False,False,False
tt13130198,6904404.0,en,False,False,False
tt0107543,7441247.0,en,True,False,False
tt2796318,4199881.0,en,False,False,False
tt11980890,6750711.0,en,False,False,False
tt9811424,5009041.0,en,False,False,False
tt5026484,1200839.0,en,False,False,False
tt4940456,5189892.0,en,False,False,True
tt6126294,1176209.0,en,False,False,False
tt9911306,5029232.0,en,False,False,False
tt0048410,7208021.0,en,False,False,False
tt9648672,5215696.0,en,False,False,False
tt0172175,1195233.0,en,False,False,False
tt0231463,7211531.0,en,False,False,False
tt3189256,3786904.0,en,False,False,False
tt1274295,47305.0,en,True,False,False
tt4541102,58794.0,en,False,False,False
tt2795414,3668922.0,en,False,False,False
tt2881034,7211301.0,en,False,False,False
tt3817652,4322073.0,en,False,False,False
tt0374117,7147233.0,en,False,False,False
tt3619710,4147006.0,en,False,False,False
tt0139398,872554.0,en,False,False,False
tt3369750,1052363.0,en,False,False,False
tt3322420,1056805.0,en,False,False,False
tt1661874,6901335.0,en,False,False,False
tt3679000,1143530.0,en,False,False,False
tt1740670,853803.0,en,False,False,False
tt0243559,7238539.0,en,False,False,False
tt7277680,5014881.0,en,False,False,False
tt10638296,5113741.0,en,False,False,False
tt4328890,4272492.0,en,False,False,False
tt0169302,476091.0,en,False,False,False
tt7758160,4270592.0,en,False,False,False
tt0119721,820931.0,en,False,False,False
tt1558578,3915919.0,en,False,False,False
tt0099080,973858.0,en,False,False,False
tt11046300,6534547.0,en,False,False,False
tt1258805,792926.0,en,False,False,False
tt1620719,770199.0,en,False,False,False
tt2708550,1127338.0,en,False,False,False
tt0366886,7200544.0,en,False,False,False
tt0233422,4547366.0,en,True,False,False
tt2204243,989054.0,en,False,False,False
tt5559528,1204040.0,en,False,False,False
tt0103763,7669493.0,en,False,False,False
tt4974356,1226185.0,en,False,False,False
tt2133300,892755.0,en,False,False,False
tt0438888,5040980.0,en,False,False,False
tt11066130,5052694.0,en,False,False,False
tt0233856,749830.0,en,False,False,False
tt0339936,7243922.0,en,False,False,False
tt7702336,3227715.0,en,False,False,False
tt7770192,1249274.0,en,False,False,False
tt5474036,4962177.0,en,False,False,False
tt0371735,685101.0,en,False,False,False
tt0466555,7471418.0,en,False,False,False
tt8076418,6484069.0,en,False,False,False
tt4287114,7431593.0,en,False,False,False
tt8016356,7040259.0,en,False,False,False
tt13022626,7424558.0,en,False,False,False
tt2946468,5016429.0,en,False,False,False
tt10955578,5182220.0,en,False,False,False
tt4010302,3716455.0,en,False,False,False
tt0101616,4530608.0,en,False,False,False
tt8726116,4931743.0,en,True,False,False
tt4760086,1162827.0,en,False,False,False
tt4903366,7574536.0,en,False,False,False
tt0073569,4329926.0,en,False,False,False
tt5032818,4098141.0,en,False,False,False
tt10023024,5226598.0,en,False,False,False
tt0246825,5227454.0,en,False,False,False
tt1708532,815931.0,en,False,False,False
tt0367595,4088192.0,en,False,False,False
tt7335186,4759108.0,en,False,False,False
tt9680090,5196869.0,en,False,False,False
tt10676902,6948641.0,en,False,False,False
tt7247410,6639863.0,en,False,False,False
tt5456546,1233645.0,en,False,False,False
tt1578261,782926.0,en,False,False,False
tt5882970,1210192.0,en,False,False,False
tt0211934,3767437.0,en,False,False,False
tt14071150,7127530.0,en,False,False,False
tt1728239,819694.0,en,False,False,False
tt4446348,3856874.0,en,False,False,False
tt1605790,3172622.0,en,False,False,False
tt0340178,682830.0,en,False,False,False
tt10981304,6779061.0,en,False,False,False
tt1935782,6711344.0,en,False,False,False
tt0090138,7048156.0,en,False,False,False
tt0814285,3753554.0,en,False,False,False
tt8180482,4970583.0,en,False,False,False
tt0414713,4106027.0,en,False,False,False
tt0250774,752619.0,en,False,False,False
tt0331851,4066739.0,en,False,False,False
tt0065936,6920528.0,en,False,False,False
tt10323168,5217905.0,en,False,False,False
tt0386650,839966.0,en,False,False,False
tt0101649,808490.0,en,False,False,False
tt0359830,7190686.0,en,False,False,False
tt6054758,1226318.0,en,False,False,False
tt10692788,6959304.0,en,False,False,False
tt0110449,814626.0,en,False,False,False
tt5943306,4871736.0,en,False,False,False
tt2767712,3962828.0,en,False,False,False
tt5358948,1160241.0,en,False,False,False
tt12871160,5364420.0,en,False,False,False
tt0079221,783834.0,en,False,False,False
tt0805184,4296200.0,en,False,False,False
tt0294662,4206080.0,en,False,False,False
tt6826438,3243017.0,en,False,False,False
tt5141042,7206254.0,en,False,False,False
tt3645014,1076621.0,en,False,False,False
tt0081491,4220329.0,en,False,False,False
tt4613548,6964651.0,en,False,False,False
tt3037398,7210240.0,en,False,False,False
tt0248012,4200682.0,en,False,False,False
tt0384495,812507.0,en,False,False,False
tt0395802,4309568.0,en,False,False,False
tt1395054,767784.0,en,False,False,False
tt2877108,992731.0,en,False,False,False
tt8047208,4891534.0,en,False,False,False
tt0843328,3711666.0,en,False,False,False
tt2753628,7212505.0,en,False,False,False
tt0051792,4521196.0,en,True,False,False
tt13841394,7619694.0,en,False,False,False
tt8535546,4765879.0,en,False,False,False
tt2249734,3925636.0,en,False,False,False
tt0307682,682857.0,en,False,False,False
tt0361773,919298.0,en,False,False,False
tt12223246,7615500.0,en,False,False,False
tt0082971,180061.0,en,True,False,False
tt5349428,1165624.0,en,False,False,False
tt8081566,5029692.0,en,False,False,False
tt0346507,684944.0,en,False,False,False
tt8550208,5003374.0,en,False,False,False
tt0367259,1228914.0,en,False,False,False
tt10350626,5364407.0,en,False,False,False
tt2085783,885016.0,en,False,False,False
tt8869978,5044228.0,en,False,False,False
tt3702652,4130065.0,en,True,False,False
tt0052736,4157067.0,en,False,False,False
tt0290839,4347608.0,en,False,False,False
tt0116749,1058251.0,en,False,False,False
tt5310090,1461572.0,en,False,False,False
tt9626774,5027722.0,en,False,False,False
tt3005850,843470.0,en,False,False,False
tt6577798,1240673.0,en,False,False,False
tt6027478,1191752.0,en,False,False,False
tt11311958,6939221.0,en,False,False,False
tt11199356,5235669.0,en,False,False,False
tt1173506,3934923.0,en,False,False,False
tt0349878,4296112.0,en,False,False,False
tt0389725,109956.0,en,False,False,False
tt4981966,3530418.0,en,False,False,False
tt5047160,4812212.0,en,False,False,False
tt3848892,1110635.0,en,False,False,False
tt7893992,6997698.0,en,False,False,False
tt11189056,5189384.0,en,False,False,False
tt4539336,3849657.0,en,False,False,True
tt3449292,3757300.0,en,False,False,False
tt3971944,1091003.0,en,False,False,False
tt11112526,6735330.0,en,False,False,False
tt0284083,4053220.0,en,False,False,False
tt1441956,816644.0,en,False,False,False
tt3175038,1074939.0,en,False,False,False
tt2767354,983197.0,en,False,False,False
tt2436516,4346187.0,en,False,False,False
tt5125414,4876076.0,en,False,False,True
tt10651188,5054690.0,en,False,False,False
tt0120551,7052175.0,en,False,False,False
tt7794040,4727141.0,en,False,False,False
tt3801314,1103487.0,en,False,False,False
tt10187680,5231196.0,en,False,False,False
tt0049041,4205907.0,en,False,False,False
tt0110280,860526.0,en,False,False,False
tt2391706,940169.0,en,False,False,False
tt3337550,1126160.0,en,False,False,False
tt4849438,4306870.0,en,False,False,False
tt8902990,5179373.0,en,False,False,False
tt6502580,1234114.0,en,False,False,False
tt7769346,6596207.0,en,True,False,False
tt4110972,1102328.0,en,False,False,False
tt0157556,839221.0,en,False,False,False
tt10964190,7193821.0,en,False,False,False
tt0240200,3096352.0,en,False,False,False
tt2018083,829679.0,en,False,False,False
tt1399931,7698951.0,en,False,False,False
tt1942802,4547284.0,en,True,False,False
tt10217550,5004876.0,en,False,False,False
tt0406977,3050207.0,en,False,False,False
tt0072190,3694117.0,en,False,False,False
tt4363004,6498640.0,en,False,False,False
tt0053928,1006157.0,en,False,False,False
tt6680752,1222764.0,en,False,False,False
tt0137947,7198755.0,en,False,False,False
tt5565818,1174301.0,en,False,False,False
tt2171454,987049.0,en,False,False,False
tt1600439,753599.0,en,True,False,False
tt9626392,5234643.0,en,False,False,False
tt1560949,822672.0,en,False,False,False
tt3640942,3274313.0,en,False,False,False
tt5477194,3668213.0,en,False,False,False
tt9007142,4925859.0,en,False,False,False
tt7589670,4872665.0,en,False,False,False
tt2065924,860218.0,en,False,False,False
tt5180478,1240263.0,en,False,False,False
tt7262178,5065963.0,en,False,False,False
tt5946852,1171498.0,en,False,False,False
tt0328998,4317212.0,en,False,False,False
tt1255951,130793.0,en,False,False,False
tt0347473,671607.0,en,False,False,False
tt1783377,893099.0,en,False,False,False
tt0358108,7441023.0,en,True,False,False
tt1601792,4403493.0,en,False,False,False
tt5439126,1179724.0,en,False,False,False
tt1988572,7197861.0,en,False,False,False
tt8581366,7200179.0,en,False,False,False
tt5462602,1194369.0,en,True,False,False
tt8665840,7199672.0,en,False,False,False
tt11772576,6933254.0,en,False,False,False
tt3683702,1085471.0,en,False,False,False
tt8934918,5200697.0,en,False,False,False
tt0348656,3915230.0,en,False,False,False
tt5956158,4920138.0,en,False,False,False
tt0099652,4398634.0,en,True,False,False
tt0156745,7208108.0,en,False,False,False
tt0292552,7260749.0,en,False,False,False
tt1260689,4583669.0,en,False,False,False
tt7345948,7680281.0,en,False,False,False
tt0986213,3814736.0,en,True,False,False
tt5472374,1207003.0,en,False,False,False
tt0813548,4259417.0,en,False,False,False
tt4934950,4090153.0,en,False,False,False
tt4610562,5035510.0,en,False,False,False
tt0995752,4147619.0,en,False,False,False
tt2184125,882230.0,en,False,False,False
tt7853278,3815544.0,en,False,False,False
tt3726018,3071192.0,en,False,False,False
tt0172234,3675413.0,en,False,False,False
tt1024839,4235637.0,en,False,False,False
tt12871108,5364460.0,en,False,False,False
tt1017456,4586791.0,en,False,False,False
tt5983262,4048123.0,en,False,False,False
tt4959326,4145111.0,en,False,False,False
tt1825801,786598.0,en,False,False,False
tt0480255,757942.0,en,False,False,False
tt0437279,868805.0,en,False,False,False
tt2341766,972675.0,en,False,False,False
tt13350412,6865787.0,en,False,False,False
tt11027850,5220435.0,en,False,False,False
tt0473474,5052219.0,en,False,False,False
tt6649794,1227765.0,en,False,False,False
tt1365030,4373717.0,en,False,False,False
tt0399530,7009467.0,en,False,False,False
tt0093603,5620.0,en,False,False,False
tt7981422,5031801.0,en,False,False,False
tt11490170,6580475.0,en,False,False,False
tt4643520,4886321.0,en,True,False,False
tt8650270,4918632.0,en,False,False,False
tt3850798,1114905.0,en,False,False,False
tt1198349,4262391.0,en,False,False,False
tt9691336,6572068.0,en,False,False,False
tt6154834,6487309.0,en,False,False,False
tt0169102,723259.0,en,False,False,False
tt0074858,6927075.0,en,False,False,False
tt0067164,884444.0,en,False,False,False
tt1285241,4408779.0,en,False,False,False
tt1633212,783455.0,en,False,False,False
tt0064935,1190233.0,en,False,False,False
tt0347779,3227805.0,en,False,False,False
tt0082797,1471186.0,en,False,False,False
tt1485072,71713.0,en,True,False,False
tt3382148,1050259.0,en,False,False,False
tt5082670,4874346.0,en,False,False,False
tt3371380,3966412.0,en,False,False,False
tt1322257,4619184.0,en,False,False,False
tt0088335,6971042.0,en,False,False,False
tt2759338,4774820.0,en,False,False,False
tt1579592,760979.0,en,False,False,False
tt9560092,5002997.0,en,False,False,False
tt8665784,7187231.0,en,False,False,False
tt1392744,4404355.0,en,True,False,False
tt1965272,868713.0,en,True,False,False
tt10056510,5039734.0,en,False,False,False
tt1239276,1124817.0,en,False,False,False
tt2635622,966237.0,en,False,False,False
tt10084780,5060656.0,en,False,False,False
tt0355686,4098128.0,en,False,False,False
tt0317117,826113.0,en,False,False,False
tt5982852,1194658.0,en,False,False,False
tt1608768,3918839.0,en,False,False,False
tt2186731,895654.0,en,False,False,False
tt2282628,5043878.0,en,False,False,False
tt1479857,7277637.0,en,False,False,False
tt4905732,1150929.0,en,False,False,False
tt5207116,749889.0,en,False,False,False
tt0156903,6628738.0,en,False,False,False
tt1643242,857504.0,en,False,False,False
tt4991660,1196613.0,en,False,False,False
tt9390254,5184091.0,en,False,False,False
tt0364049,7437941.0,en,True,False,False
tt11024608,5366904.0,en,False,False,False
tt3716142,1074617.0,en,False,False,False
tt3679070,4977877.0,en,False,False,False
tt3720634,4813955.0,en,False,False,False
tt8094252,4994391.0,en,False,False,False
tt0359738,7238554.0,en,False,False,False
tt0924248,1214527.0,en,False,False,True
tt8427036,5045532.0,en,False,False,False
tt8963248,5078811.0,en,False,False,False
tt3717068,1051847.0,en,False,False,False
tt4114758,7696005.0,en,False,False,False
tt0118525,16555.0,en,False,False,False
tt4096544,1231455.0,en,False,False,False
tt7010858,5012284.0,en,False,False,False
tt13242960,5370678.0,en,False,False,False
tt2461132,1094152.0,en,False,False,False
tt11604676,6864178.0,en,False,False,False
tt1784552,3463866.0,en,False,False,False
tt8108274,5204357.0,en,False,False,False
tt2693662,7441024.0,en,True,False,False
tt2429640,4549806.0,en,False,False,False
tt5610242,7197952.0,en,False,False,False
tt0920457,4271500.0,en,False,False,False
tt3043252,1172312.0,en,False,False,False
tt7805960,6640136.0,en,False,False,False
tt1230165,4257333.0,en,False,False,False
tt6735678,5079513.0,en,False,False,False
tt9052960,5178723.0,en,False,False,False
tt0237309,5061879.0,en,False,False,False
tt0251143,5094522.0,en,False,False,False
tt2856674,1075350.0,en,False,False,False
tt0089382,4368618.0,en,False,False,False
tt9614452,6911895.0,en,False,False,False
tt0102825,3962846.0,en,False,False,False
tt0106408,6908770.0,en,False,False,False
tt4192214,6885258.0,en,False,False,False
tt8396186,4993218.0,en,False,False,False
tt0366761,748191.0,en,False,False,False
tt4535650,4342512.0,en,False,False,False
tt1561409,4758488.0,en,False,False,False
tt0437182,4158439.0,en,True,False,False
tt0445056,4205154.0,en,False,False,False
tt2073070,3822915.0,en,False,False,False
tt2229848,970701.0,en,False,False,False
tt0964516,4279634.0,en,False,False,False
tt13986904,6796029.0,en,False,False,False
tt3848888,1101308.0,en,False,False,False
tt0453740,3759553.0,en,False,False,False
tt9537352,5070438.0,en,False,False,False
tt2827320,6550615.0,en,False,False,False
tt1656171,861123.0,en,False,False,False
tt0390652,7441331.0,en,True,False,False
tt8751976,4913006.0,en,False,False,False
tt8208102,5062248.0,en,False,False,False
tt4323504,1152372.0,en,False,False,False
tt0051747,1190344.0,en,False,False,False
tt0311384,7256531.0,en,False,False,False
tt1509735,768797.0,en,False,False,False
tt10230422,6595670.0,en,False,False,False
tt0112459,3139758.0,en,False,False,False
tt6405126,1222795.0,en,False,False,False
tt0273294,7198736.0,en,False,False,False
tt6903200,5232616.0,en,False,False,True
tt0418880,4294840.0,en,False,False,False
tt0053765,1480252.0,en,False,False,False
tt1473105,822727.0,en,False,False,False
tt4280824,4233756.0,en,False,False,False
tt9010832,5214007.0,en,False,False,False
tt2907156,4412379.0,en,False,False,False
tt1663647,4413898.0,en,False,False,False
tt0422091,1459127.0,en,False,False,False
tt0984122,4024.0,en,False,False,False
tt0247910,825082.0,en,False,False,False
tt1483820,7748610.0,en,False,False,False
tt1922632,5113335.0,en,False,False,False
tt1034449,4283726.0,en,False,False,False
tt4443924,3402996.0,en,False,False,False
tt4613544,7159251.0,en,False,False,False
tt7585674,5254870.0,en,False,False,False
tt0389337,37955.0,en,False,False,False
tt7886890,1240957.0,en,False,False,False
tt9011130,6534721.0,en,False,False,False
tt8042324,5061687.0,en,False,False,False
tt11777460,7506467.0,en,False,False,False
tt7638344,5003357.0,en,True,False,False
tt0066237,3201312.0,en,False,False,False
tt1926313,816900.0,en,False,False,False
tt2190820,2880288.0,en,False,False,False
tt0353351,3798230.0,en,False,False,False
tt1170411,4338069.0,en,True,False,False
tt0477253,39968.0,en,False,False,False
tt1509732,760496.0,en,False,False,False
tt1263658,7274420.0,en,False,False,False
tt13209832,6866504.0,en,False,False,False
tt0130797,4280538.0,en,False,False,False
tt5433442,1172020.0,en,False,False,False
tt13265312,6801832.0,en,False,False,False
tt1956697,892917.0,en,False,False,False
tt11112338,6615637.0,en,False,False,False
tt1585558,4373813.0,en,False,False,False
tt4445948,1159092.0,en,False,False,False
tt0075632,129457.0,en,False,False,False
tt8093952,4794829.0,en,False,False,False
tt11541624,7009674.0,en,False,False,False
tt7767336,4985962.0,en,False,False,False
tt13491620,6655706.0,en,False,False,False
tt0115042,4275005.0,en,False,False,False
tt0189633,960571.0,en,False,False,False
tt4047140,1103026.0,en,False,False,False
tt7228072,5126915.0,en,False,False,False
tt8333788,5207089.0,en,False,False,False
tt0373856,679518.0,en,False,False,False
tt3802576,1147066.0,en,False,False,False
tt0499375,3687276.0,en,False,False,False
tt10731800,7193817.0,en,False,False,False
tt0421640,4572610.0,en,False,False,False
tt1999935,840027.0,en,False,False,False
tt0066880,1130428.0,en,False,False,False
tt7700730,3373023.0,en,False,False,False
tt0846033,1127923.0,en,False,False,False
tt2372678,4553951.0,en,False,False,False
tt0098168,4128284.0,en,False,False,False
tt0211634,3956647.0,en,False,False,False
tt9319896,4941487.0,en,False,False,False
tt9877170,6587017.0,en,False,False,False
tt1447508,4408818.0,en,False,False,False
tt0151511,4342550.0,en,False,False,False
tt10324144,5028054.0,en,False,False,False
tt7019942,4990657.0,en,False,False,False
tt0061974,1103215.0,en,False,False,False
tt8110330,5336916.0,en,False,False,False
tt11229134,6639868.0,en,False,False,False
tt14110690,6783991.0,en,False,False,False
tt4306300,1133116.0,en,False,False,False
